code,emis_code,region,zone,woreda,school_name,rural,SubmissionDate,starttime,endtime,surveyday,deviceid,SEC0.2,repaced,SEC1.1,SEC1.2,SEC1.3,SEC1.3a,SEC1.4,SEC1.5,SEC1.6,SEC1.7,SEC1.8,SEC1.9,SEC1.10,SEC1.11,SEC1.12.1,SEC1.12.1_1,SEC1.12.1_2,SEC1.12.1_3,SEC1.12.1_4,SEC1.12.1_5,SEC1.12.1_7,SEC1.12.1_8,SEC1.12.1_9,SEC1.12.1_10,SEC1.12.1_97,SEC1.12.1_oth,SEC1.12.2,SEC1.12.2_1,SEC1.12.2_2,SEC1.12.2_3,SEC1.12.2_4,SEC1.12.2_5,SEC1.12.2_7,SEC1.12.2_8,SEC1.12.2_9,SEC1.12.2_10,SEC1.12.2_97,SEC1.12.2_oth,SEC1.12.3,SEC1.12.3_1,SEC1.12.3_2,SEC1.12.3_3,SEC1.12.3_4,SEC1.12.3_5,SEC1.12.3_7,SEC1.12.3_8,SEC1.12.3_9,SEC1.12.3_10,SEC1.12.3_97,SEC1.12.3_oth,SEC1.13,SEC1.14.1,SEC1.14.2,SEC1.15,SEC1.16.1,SEC1.16.2,SEC1.16.3,F5,F6,F7,F8,SEC2.total,SEC2.girls_total,SEC2.boys_total,SEC2.girls_math,SEC2.boys_math,SEC2.girls_eng,SEC2.boys_eng,SEC2.girls_lang,SEC2.boys_lang,gps_point-Latitude,gps_point-Longitude,gps_point-Altitude,gps_point-Accuracy,instanceID,formdef_version,KEY
703076,S0705040342,SOUTH ETHIOPIA,Gedeo,bule,sefere selame primariy,Urban,"12/19/2025, 6:04:11 AM","12/18/2025, 11:26:59 AM","12/19/2025, 12:12:06 AM",12/18/2025,70e4adbae02adb29,0,NA,1,1,1,1,0,0,1,1,1,8,0,0,5,0,0,0,0,1,0,0,0,0,0,NA,97,0,0,0,0,0,0,0,0,0,1,No,7,0,0,0,0,0,1,0,0,0,0,NA,0,1:40:41,6:30:41,0,1,6:45:43,11:00:44,1036,569,44,23,53.5,50,57,55,59,55,63,70,85,6.3019405,38.4081692,1821.5,4.1,uuid:0e12fc3f-d251-4e28-8d51-a531fab4bbd6,2512142209,uuid:0e12fc3f-d251-4e28-8d51-a531fab4bbd6
703317,S0705060532,SOUTH ETHIOPIA,Gedeo,gedeb,tebisa,Rural,"12/19/2025, 6:04:10 AM","12/17/2025, 10:12:21 AM","12/19/2025, 12:09:18 AM",12/17/2025,70e4adbae02adb29,0,NA,0,0,0,NA,0,0,1,0,0,8,0,0,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,0,1:45:24,6:15:25,0,0,NA,NA,623,411,20,18,51.5,51,52,51,59,55,63,52,75,5.9125753,38.3599974,2030.8,2.7,uuid:c1153d17-4138-4739-9af5-0d0d82fe7118,2512142209,uuid:c1153d17-4138-4739-9af5-0d0d82fe7118
703195,S0705070212,SOUTH ETHIOPIA,Gedeo,dilla town ad.,dilla primary scool,Urban,"12/24/2025, 8:27:59 AM","12/23/2025, 10:14:30 AM","12/24/2025, 8:27:24 AM",12/23/2025,70e4adbae02adb29,0,NA,1,1,1,1,1,0,1,1,0,34,1,0,97,0,0,0,0,0,0,0,0,0,1,Servant,97,0,0,0,0,0,0,0,0,0,1,Servant,97,0,0,0,0,0,0,0,0,0,1,Servant,0,1:45:04,6:15:11,1,1,6:30:31,10:45:48,3085,1400,9,2,52,50,54,52,52,51,64,61,70,6.4129045,38.3063082,1472,3.4,uuid:0cdf2d13-b4db-45e4-bab0-52a7bb806e04,2512142209,uuid:0cdf2d13-b4db-45e4-bab0-52a7bb806e04
711072,S0706010022,SOUTH ETHIOPIA,Wolayta,boloso sorie,dola,Rural,"12/12/2025, 8:49:05 PM","12/12/2025, 11:38:44 AM","12/12/2025, 8:47:18 PM",12/12/2025,f4f7c86f9b157d85,0,NA,1,0,1,1,1,0,1,1,1,13,1,0,2 4,0,1,0,1,0,0,0,0,0,0,NA,97,0,0,0,0,0,0,0,0,0,1,Cleaning Worker,2 4,0,1,0,1,0,0,0,0,0,0,NA,18,2:00:02,6:15:03,1,1,6:30:05,11:15:05,742,410,27,15,62.5,61,64,59,62,58,61,61,64,7.0110931,37.729885,1805.3,5,uuid:c36e13dc-83ad-468e-b861-22945d526c3d,2512030705,uuid:c36e13dc-83ad-468e-b861-22945d526c3d
711857,S0706040282,SOUTH ETHIOPIA,Wolayta,humbo,kodo kanko,Rural,"12/12/2025, 8:14:48 PM","12/5/2025, 12:17:08 PM","12/12/2025, 11:00:36 AM",12/5/2025,85f0c2e0bb3e15c4,0,NA,1,0,1,1,0,0,1,1,1,4,1,0,1 7 97,1,0,0,0,0,1,0,0,0,1,በአከባቢ ልማት,1,1,0,0,0,0,0,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,12,2:00:47,6:15:56,1,1,12:30:15,11:00:37,203,108,16,11,57,59,55,58,58,60,58,60,59,6.663305,37.7223917,1833.1,2.9,uuid:3fdcacd1-04bf-41f7-ba7a-41a5021d789e,2512030705,uuid:3fdcacd1-04bf-41f7-ba7a-41a5021d789e
711847,S0706043662,SOUTH ETHIOPIA,Wolayta,humbo,ampo koysha,Rural,"12/4/2025, 6:40:18 PM","12/4/2025, 12:58:42 PM","12/4/2025, 6:40:06 PM",12/4/2025,85f0c2e0bb3e15c4,0,NA,1,0,1,1,0,0,1,1,1,8,0,0,4 7,0,0,0,1,0,1,0,0,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,18,2:15:35,6:30:36,0,1,6:45:51,11:00:59,603,324,34,7,50,42,58,53,47,48,52,48,52,6.7466261,37.778202,1730.6,4.9,uuid:cb8f4cff-0fcd-4d69-8906-f1def9b516f0,2512030705,uuid:cb8f4cff-0fcd-4d69-8906-f1def9b516f0
712174,S0706071342,SOUTH ETHIOPIA,Wolayta,ofa,dawe,Rural,"12/16/2025, 9:08:45 PM","12/16/2025, 12:06:02 PM","12/16/2025, 7:43:08 PM",12/16/2025,13ff9fddb6200dd2,0,NA,0,0,1,1,0,0,1,0,0,6,0,0,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,6,2:00:10,12:20:16,0,0,NA,NA,274,153,10,7,30.655,29.71,31.6,50.8,54.5,56,50,65.7,67.2,6.694146,37.5178435,1378.4,8.4,uuid:ea9f24e6-0b06-464b-a620-4df972909601,2512142209,uuid:ea9f24e6-0b06-464b-a620-4df972909601
710955,S0706081262,SOUTH ETHIOPIA,Wolayta,boloso bombe,dulia matala,Rural,"12/13/2025, 5:11:18 PM","12/11/2025, 3:13:22 PM","12/13/2025, 5:10:39 PM",12/11/2025,f4f7c86f9b157d85,0,NA,0,0,1,1,0,0,1,1,1,4,0,0,3 4,0,0,1,1,0,0,0,0,0,0,NA,3 4,0,0,1,1,0,0,0,0,0,0,NA,3 4,0,0,1,1,0,0,0,0,0,0,NA,10,2:15:26,6:30:26,0,1,6:30:27,11:00:28,806,383,20,13,69.5,69,70,67,62,69,70,75,74,7.1044786,37.592541,1605.5,5,uuid:beb1e092-fa48-49a9-aef7-e2c658bf2bd8,2512030705,uuid:beb1e092-fa48-49a9-aef7-e2c658bf2bd8
712029,S0706101712,SOUTH ETHIOPIA,Wolayta,kindo didaye,gima,Rural,"12/16/2025, 5:09:07 PM","12/9/2025, 1:23:30 PM","12/16/2025, 5:08:29 PM",12/9/2025,f4f7c86f9b157d85,0,NA,0,0,1,1,0,0,1,0,0,8,0,0,3,0,0,1,0,0,0,0,0,0,0,NA,3,0,0,1,0,0,0,0,0,0,0,NA,97,0,0,0,0,0,0,0,0,0,1,Cleaning Worker,29,2:20:52,6:30:53,0,1,6:45:55,11:00:55,477,249,14,9,67,65,69,62,67,62,64,63,67,6.7733736,37.3231001,1392.5,5,uuid:fb32d6e5-e9cc-4b6f-a04d-6c3a1454f6a2,2512030705,uuid:fb32d6e5-e9cc-4b6f-a04d-6c3a1454f6a2
711704,S0706121002,SOUTH ETHIOPIA,Wolayta,duguna fango,fango damot kola,Urban,"12/12/2025, 8:14:51 PM","12/10/2025, 3:28:48 PM","12/12/2025, 11:02:56 AM",12/10/2025,85f0c2e0bb3e15c4,0,NA,0,0,1,1,0,0,1,0,0,5,0,0,7,0,0,0,0,0,1,0,0,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,11,1:30:07,6:15:20,1,1,6:30:29,10:45:39,613,307,12,9,60.5,63,58,57,64,58,64,60,66,6.9073317,38.1132683,1457,4.7,uuid:d2679dc0-df2c-46e4-ba9c-671d41cf5301,2512030705,uuid:d2679dc0-df2c-46e4-ba9c-671d41cf5301
711940,S0706160192,SOUTH ETHIOPIA,Wolayta,kawo koysha,ome bolola,Rural,"12/10/2025, 7:16:30 AM","12/8/2025, 5:00:41 PM","12/10/2025, 7:15:54 AM",12/8/2025,f4f7c86f9b157d85,0,NA,0,1,1,1,0,0,1,1,1,8,1,0,97,0,0,0,0,0,0,0,0,0,1,Cleaning Worker,97,0,0,0,0,0,0,0,0,0,1,Cleaning Worker,97,0,0,0,0,0,0,0,0,0,1,Cleaning Worker,16,2:20:21,6:30:23,1,1,6:45:47,11:00:48,1133,556,28,16,62,59,65,56,57,54,55,56,56,6.7692301,37.4714561,2394.5,4.7,uuid:c2d8bb6d-8352-4994-b476-b99d81c57274,2512030705,uuid:c2d8bb6d-8352-4994-b476-b99d81c57274
1309032,S0709020042,SWEPR,Kefa,gesha,tiraro selam,Urban,"12/8/2025, 8:34:51 PM","12/8/2025, 4:20:50 PM","12/8/2025, 8:26:24 PM",12/8/2025,7b083c6dbffcaebb,0,NA,0,0,1,1,0,0,1,1,1,11,0,0,2 4,0,1,0,1,0,0,0,0,0,0,NA,2 4,0,1,0,1,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,25,2:15:38,6:30:45,0,1,6:45:13,11:00:20,663,378,24,17,70.5,71,70,70,71,66,68,75,74,7.52817,35.6768883,2318.3,4.9,uuid:b97c5d1b-d141-4f43-b70a-ad91f5607244,2512030705,uuid:b97c5d1b-d141-4f43-b70a-ad91f5607244
1309027,S0709021692,SWEPR,Kefa,gesha,shakicha,Rural,"12/9/2025, 8:02:56 PM","12/9/2025, 1:32:33 PM","12/9/2025, 8:02:10 PM",12/9/2025,7b083c6dbffcaebb,0,NA,0,0,1,0,0,0,1,1,1,5,0,0,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,11,2:15:40,6:30:41,0,1,6:45:43,11:00:43,214,109,9,4,69.5,68,71,66,71,62,68,64,68,7.6572983,35.7901867,2365.9,4.9,uuid:1f96583d-61bc-473a-8518-a42d6fa0bb9d,2512030705,uuid:1f96583d-61bc-473a-8518-a42d6fa0bb9d
1309336,S0709043712,SWEPR,Kefa,gimbo,kuta,Rural,"12/15/2025, 8:11:50 PM","12/15/2025, 11:13:37 AM","12/15/2025, 7:49:47 PM",12/15/2025,7b083c6dbffcaebb,0,NA,0,0,1,1,0,0,1,1,1,5,0,0,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,12,2:15:57,6:30:07,0,1,6:45:13,11:00:14,305,175,17,9,61.46,61.61,61.3,57.2,58.5,60.5,60,61,59.3,7.25694,36.1832255,1851.9,4.5,uuid:9dbd2b4c-db8e-443c-a756-fa30d077da4a,2512142209,uuid:9dbd2b4c-db8e-443c-a756-fa30d077da4a
1308426,S0709053612,SWEPR,Kefa,adyo,kaya,Rural,"12/21/2025, 6:11:04 PM","12/16/2025, 2:15:19 PM","12/21/2025, 6:10:20 PM",12/16/2025,7b083c6dbffcaebb,0,NA,0,0,1,1,0,0,1,1,0,4,0,0,8,0,0,0,0,0,0,1,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,6,2:15:05,6:30:12,0,1,6:45:26,11:00:35,172,113,7,4,63.6,61.69,65.5,56.96,59.31,60.8,55.84,65.9,68.93,7.2552517,36.61646,1742.3,4.9,uuid:9414ab0e-f77b-4423-87e5-3f3ea094433b,2512142209,uuid:9414ab0e-f77b-4423-87e5-3f3ea094433b
1309585,S0709062042,SWEPR,Kefa,tello,hala no 2,Rural,"12/12/2025, 8:45:43 PM","12/12/2025, 11:36:12 AM","12/12/2025, 8:44:56 PM",12/12/2025,7b083c6dbffcaebb,0,NA,0,0,1,0,0,0,1,1,1,3,0,0,2,0,1,0,0,0,0,0,0,0,0,NA,4 5,0,0,0,1,1,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,4,2:00:39,6:15:40,0,1,6:30:42,10:45:43,151,78,7,5,55.57,52.93,58.21,53.38,56.37,52.54,57.29,48.89,59.23,7.0075467,36.4812167,2319.7,4.5,uuid:b1b8d221-c1d0-4f04-8747-2803439ca5cb,2512111025,uuid:b1b8d221-c1d0-4f04-8747-2803439ca5cb
1308978,S0709080972,SWEPR,Kefa,decha,ufa,Rural,"12/11/2025, 8:23:22 PM","12/11/2025, 12:17:02 PM","12/11/2025, 8:22:58 PM",12/11/2025,7b083c6dbffcaebb,0,NA,1,0,1,1,1,0,1,1,0,7,1,0,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,10,2:15:42,6:30:50,0,1,6:45:05,11:00:11,525,293,19,8,58,54,62,49,62,52,65,57,72,7.079535,36.197375,1901.4,4.5,uuid:0f1e868e-67cd-496c-9261-412a46833ca8,2512030705,uuid:0f1e868e-67cd-496c-9261-412a46833ca8
1308782,S0709090012,SWEPR,Kefa,chena,wota,Rural,"12/10/2025, 6:24:20 PM","12/5/2025, 3:04:06 PM","12/10/2025, 6:22:12 PM",12/5/2025,7b083c6dbffcaebb,0,NA,0,0,1,1,0,0,1,1,1,7,0,0,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,13,2:15:41,6:30:42,0,1,6:45:44,10:45:45,431,239,20,15,63.5,62,65,51,57,55,60,53,65,7.066115,35.7750983,1810.4,4.8,uuid:4f272338-8008-49da-a7ab-da1f9005345a,2512030705,uuid:4f272338-8008-49da-a7ab-da1f9005345a
1308753,S0709090022,SWEPR,Kefa,chena,bala shasha,Rural,"12/11/2025, 8:23:22 PM","12/6/2025, 3:39:07 PM","12/11/2025, 8:11:43 PM",12/6/2025,7b083c6dbffcaebb,0,NA,1,0,1,1,0,0,1,1,0,11,0,0,2,0,1,0,0,0,0,0,0,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,24,2:15:10,6:30:19,0,1,6:45:39,11:15:48,772,457,18,12,62,61,63,59,53,42,42,40,54,7.0449984,35.8569062,1787.8,4.8,uuid:789e609c-97de-48a2-8c28-245d2a178e21,2512030705,uuid:789e609c-97de-48a2-8c28-245d2a178e21
1308671,S0709110282,SWEPR,Kefa,bonga town ad.,sheta qeja,Urban,"12/11/2025, 8:23:22 PM","12/4/2025, 2:38:51 PM","12/11/2025, 8:08:53 PM",12/4/2025,7b083c6dbffcaebb,0,NA,1,0,1,1,0,0,1,1,0,8,0,0,2 97,0,1,0,0,0,0,0,0,0,1,Parents,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,18,2:15:53,6:30:05,0,1,6:45:34,11:00:22,221,103,18,7,65,63,67,63,63,58,60,63,60,7.2771267,36.2090417,1693.8,4.7,uuid:37ce4fe4-6759-4751-ae7b-c78eb5106611,2512030705,uuid:37ce4fe4-6759-4751-ae7b-c78eb5106611
702820,S0710030122,SOUTH ETHIOPIA,Gamo,kucha,halango,Rural,"12/12/2025, 8:10:09 PM","12/12/2025, 1:42:06 PM","12/12/2025, 7:28:43 PM",12/12/2025,13ff9fddb6200dd2,0,NA,0,1,1,1,0,0,1,1,0,8,1,0,97,0,0,0,0,0,0,0,0,0,1,Other  school staff,97,0,0,0,0,0,0,0,0,0,1,Other school staff,97,0,0,0,0,0,0,0,0,0,1,Other school staff,8,14:30:13,18:45:14,0,0,NA,NA,402,200,20,12,61.89,61.78,62,56.82,59,60,63,65.9,69.7,6.4472011,37.4824679,1352,4.8,uuid:049427d9-972c-4867-b990-4b1064723302,2512111025,uuid:049427d9-972c-4867-b990-4b1064723302
702839,S0710030932,SOUTH ETHIOPIA,Gamo,kucha,tachi chano,Rural,"12/15/2025, 8:34:06 PM","12/15/2025, 11:10:45 AM","12/15/2025, 8:29:21 PM",12/15/2025,13ff9fddb6200dd2,0,NA,0,0,1,1,0,0,1,0,0,8,0,0,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,8,2:15:07,7:00:23,0,0,NA,NA,313,177,10,8,59.69,59.13,60.24,55.39,55.15,61.69,58.51,59.78,55.99,6.5588333,37.4857021,1456.6,8.3,uuid:650b51e7-47fe-4627-92c7-7944932557e4,2512111025,uuid:650b51e7-47fe-4627-92c7-7944932557e4
703001,S0710051202,SOUTH ETHIOPIA,Gamo,mierab abaya,korga geramo,Rural,"12/5/2025, 7:38:44 PM","12/4/2025, 11:57:43 AM","12/5/2025, 7:31:25 PM",12/4/2025,13ff9fddb6200dd2,0,NA,1,0,1,0,0,0,1,1,0,10,1,0,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,10,14:10:54,19:45:04,0,0,NA,NA,363,200,16,8,59.5,60,59,57,60,59,61,65,67,6.5396237,37.8083532,1305.9,4.8,uuid:c3e3b1e9-c2b5-478f-a02e-a9ce5f58dee9,2512030705,uuid:c3e3b1e9-c2b5-478f-a02e-a9ce5f58dee9
702993,S0710052022,SOUTH ETHIOPIA,Gamo,mierab abaya,faragosa,Rural,"12/8/2025, 8:05:04 PM","12/8/2025, 12:42:42 PM","12/8/2025, 8:03:43 PM",12/8/2025,13ff9fddb6200dd2,0,NA,1,0,1,1,0,0,1,1,1,16,1,0,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,16,14:00:59,18:15:10,1,1,18:30:32,22:45:43,1635,844,61,24,63.5,65,62,43,61,53,57,56,75,6.2507587,37.7364318,1198.7,4.7,uuid:d356858b-1be7-4136-bf45-afad5bf536ba,2512030705,uuid:d356858b-1be7-4136-bf45-afad5bf536ba
701940,S0710070202,SOUTH ETHIOPIA,Gamo,chencha zuria,zute,Rural,"12/11/2025, 10:46:53 PM","12/11/2025, 1:42:46 PM","12/11/2025, 9:20:23 PM",12/11/2025,13ff9fddb6200dd2,0,NA,0,0,1,1,0,0,1,1,1,16,1,0,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,16,14:30:26,18:50:36,0,0,NA,NA,411,282,14,7,70.5,73,68,56,53,61,57,71,76,6.2121047,37.5021157,2832.6,4.3,uuid:1c86375b-5be4-4168-bf41-9d6dc9756639,2512030705,uuid:1c86375b-5be4-4168-bf41-9d6dc9756639
701916,S0710070292,SOUTH ETHIOPIA,Gamo,chencha zuria,doko tsida,Rural,"12/5/2025, 7:38:44 PM","12/5/2025, 12:15:51 PM","12/5/2025, 7:31:51 PM",12/5/2025,13ff9fddb6200dd2,0,NA,1,0,1,0,0,0,1,1,1,11,1,1,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,11,14:15:47,19:00:02,0,0,NA,NA,375,164,19,6,60.5,61,60,57,57,61,55,69,64,6.2733017,37.5614022,2814.5,3.6,uuid:6f1ca4a1-4450-4594-a215-970b140a5b01,2512030705,uuid:6f1ca4a1-4450-4594-a215-970b140a5b01
702089,S0710090022,SOUTH ETHIOPIA,Gamo,daramalo,shiela mulu,Rural,"12/13/2025, 6:09:43 PM","12/13/2025, 1:06:56 PM","12/13/2025, 6:08:43 PM",12/13/2025,13ff9fddb6200dd2,0,NA,0,0,1,1,0,0,1,0,0,8,0,0,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,8,14:30:36,18:50:48,0,0,NA,NA,486,220,17,12,74.47,66.2,82.7,68.6,70.8,64.3,63.5,64.9,70.3,6.2384462,37.2576269,1226.4,4.4,uuid:607b9e5b-c3df-452f-9ab9-639040e4cbe6,2512111025,uuid:607b9e5b-c3df-452f-9ab9-639040e4cbe6
704230,S0710112082,SOUTH ETHIOPIA,Gofa,beto town admin,bala primary & junior,Urban,"12/25/2025, 11:53:24 AM","12/19/2025, 3:41:58 PM","12/25/2025, 11:52:38 AM",12/19/2025,85f0c2e0bb3e15c4,0,NA,1,0,1,1,0,0,1,1,1,9,1,0,1 2,1,1,0,0,0,0,0,0,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,NA,2 7,0,1,0,0,0,1,0,0,0,0,NA,14,2:15:33,6:30:33,1,1,6:45:35,11:00:35,574,260,27,13,56.34,56.27,56.41,51.5,51.1,56.5,56.06,54.93,53.81,6.2486717,37.0152983,1269.9,5,uuid:bc8e200c-34ce-40bd-b3ca-42c4334baaba,2512142209,uuid:bc8e200c-34ce-40bd-b3ca-42c4334baaba
702335,S0710120672,SOUTH ETHIOPIA,Gamo,garda marta,kola layisha,Rural,"12/10/2025, 7:44:29 PM","12/10/2025, 10:19:01 AM","12/10/2025, 7:42:10 PM",12/10/2025,13ff9fddb6200dd2,0,NA,0,1,1,1,0,1,1,1,1,9,0,0,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,9,3:00:09,6:45:18,0,0,NA,NA,484,217,12,7,59.5,60,59,58,58,60,57,61,60,5.9324137,37.094133,1144.6,4.4,uuid:a3c8768b-88b7-4688-ad0d-51df3f319b40,2512030705,uuid:a3c8768b-88b7-4688-ad0d-51df3f319b40
702414,S0710130502,SOUTH ETHIOPIA,Gamo,gerese,shalie,Rural,"12/10/2025, 8:38:36 AM","12/9/2025, 12:31:00 PM","12/10/2025, 7:30:23 AM",12/9/2025,13ff9fddb6200dd2,0,NA,0,0,1,1,0,0,1,1,1,10,0,0,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,10,14:20:01,19:30:09,0,0,NA,NA,446,222,16,13,66.5,60,73,55,62,60,64,70,77,5.8108407,37.3046484,1517.4,4.6,uuid:19db5a6d-bc38-4492-b857-ede4fea17f47,2512030705,uuid:19db5a6d-bc38-4492-b857-ede4fea17f47
703715,S0710140322,SOUTH ETHIOPIA,Gofa,bulki town ad.,buleki milinium,Urban,"12/18/2025, 6:15:50 PM","12/18/2025, 10:56:36 AM","12/18/2025, 11:33:24 AM",12/18/2025,85f0c2e0bb3e15c4,0,NA,1,1,1,1,1,0,1,1,1,9,0,0,97,0,0,0,0,0,0,0,0,0,1,Cleaning worker,97,0,0,0,0,0,0,0,0,0,1,Cleaning worker,97,0,0,0,0,0,0,0,0,0,1,Cleaning worker,14,2:15:33,6:30:46,0,1,6:45:25,11:00:29,618,297,38,17,81.47,86.67,76.26,56.34,52.97,55.48,49.35,65.66,56.39,6.290851,36.8104866,2236.2,3.2,uuid:0edc8e03-488b-4c2b-b2ce-515f60448dd2,2512142209,uuid:0edc8e03-488b-4c2b-b2ce-515f60448dd2
703717,S0710141002,SOUTH ETHIOPIA,Gofa,bulki town ad.,buliki tsire,Urban,"12/18/2025, 8:56:25 AM","12/17/2025, 1:31:10 PM","12/18/2025, 9:14:39 AM",12/17/2025,85f0c2e0bb3e15c4,0,NA,0,0,1,1,0,0,1,0,0,4,0,0,2 7,0,1,0,0,0,1,0,0,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,NA,2 7,0,1,0,0,0,1,0,0,0,0,NA,15,2:20:32,6:30:44,1,1,6:45:57,12:00:02,333,167,23,11,64.435,64.83,64.04,65.33,60.16,62.28,59.3,65.47,63.11,6.2868069,36.7956015,2133.9,4.5,uuid:f2aa2f92-3e67-49d1-9c98-5714727738df,2512142209,uuid:f2aa2f92-3e67-49d1-9c98-5714727738df
704140,s0710150432,SOUTH ETHIOPIA,Gofa,oyda,oyeda marekala,Rural,"12/16/2025, 4:34:10 PM","12/16/2025, 1:14:56 PM","12/16/2025, 1:34:18 PM",12/16/2025,f4f7c86f9b157d85,0,NA,1,1,1,0,0,0,1,1,1,8,0,0,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,NA,11,2:30:46,7:20:47,1,0,NA,NA,468,216,13,7,62.48,65.81,59.15,62.21,58.71,63.96,61.03,66.33,64.21,6.17675,36.80715,1973.5,4.9,uuid:94b1f97a-2203-48c6-bd33-66b45579a51e,2512142209,uuid:94b1f97a-2203-48c6-bd33-66b45579a51e
704117,S0710151002,SOUTH ETHIOPIA,Gofa,oyda,baneda mulu,Urban,"12/15/2025, 2:37:18 PM","12/15/2025, 9:03:41 AM","12/15/2025, 12:27:24 PM",12/15/2025,f4f7c86f9b157d85,0,NA,1,1,1,1,1,0,1,1,1,11,1,0,2 97,0,1,0,0,0,0,0,0,0,1,Cleaning Worker,97,0,0,0,0,0,0,0,0,0,1,Cleaning Worker,2,0,1,0,0,0,0,0,0,0,0,NA,17,2:00:41,6:15:44,0,1,6:15:11,10:40:34,929,446,39,24,70.75,70,71.5,73.25,70,71.75,69.75,71.75,67.25,6.2228723,36.8431416,1351.7,4.6,uuid:db808aa2-54e2-4edb-ac12-cd74c20065e6,2512142209,uuid:db808aa2-54e2-4edb-ac12-cd74c20065e6
701484,S0710180972,SOUTH ETHIOPIA,Gamo,arbaminch town ad.,shara muja t/bete,Urban,"12/23/2025, 8:30:57 PM","12/22/2025, 12:36:44 PM","12/23/2025, 6:06:30 PM",12/22/2025,fea9d6f155143cc5,1,Bkitenge,0,0,1,1,0,0,0,1,1,17,0,0,7,0,0,0,0,0,1,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,7,0,0,0,0,0,1,0,0,0,0,NA,20,2:30:30,6:30:24,1,1,6:45:33,10:45:38,1760,811,38,6,63.655,68.53,58.78,67.1,59.71,54.37,52,71.03,68.73,6.0898282,37.562166,1264.4,1.6,uuid:f3779053-bc0b-4886-851f-599df3ad52f3,2512142209,uuid:f3779053-bc0b-4886-851f-599df3ad52f3
