code,emis_code,region,zone,woreda,school_name,rural,SubmissionDate,starttime,endtime,surveyday,deviceid,consent,respondent_code,note_no_consent,sex,A2,A2_1,A2_2,A2_3,A2_4,A2_5,A2_6,A2_7,A2_8,A2_9,A3,A3_1,A3_2,A3_3,A3_97,A3_other,A4,A4_other,A5,A5_other,A6,A6_other,A7,A8,A9,A10,A11,A12,B1,B1_1,B1_2,B1_3,B1_4,B1_5,B1_97,B1_98,B1_other,B2,B2_other,B3,B3_1,B3_2,B3_3,B3_4,B3_5,B3_6,B3_97,B3_other,B4,B5,B5_1,B5_2,B5_3,B5_4,B5_5,B5_97,B5_other,B6,B6_1,B6_2,B6_3,B6_4,B6_5,B6_6,B6_7,B6_8,B6_9,B6_97,B6_other,B7,B7_1,B7_2,B7_3,B7_4,B7_5,B7_6,B7_7,B7_8,B7_97,B7_98,B7_other,B8,B8_1,B8_2,B8_3,B8_4,B8_5,B8_6,B8_7,B8_8,B8_97,B8_98,B8_other,C1_1,C1_2,C1_3,C1_4,C2_1,C2_2,C2_3,C2_4,C3,C3_1,C3_2,C3_3,C3_4,C3_5,C3_6,C3_7,C3_8,C3_9,C3_10,C3_11,C3_12,C3_0,C3_other,C4,C5,C5_other,C6,C6_1,C6_2,C6_3,C6_4,C6_5,C6_6,C6_7,C6_8,C6_9,C6_10,C6_11,C6_97,C6_98,C6_other,C7_1,C7_2,C7_3,C7_4,C7_5,C7_6,C8_1,C8_2,C8_3,C8_4,C9_1,C9_2,C9_3,C9_4,C9_5,C9_6,C10_1,C10_2,C10_3,C11,C11_1,C11_2,C11_3,C11_4,C11_5,C11_6,C11_97,C11_98,C11_other,D1_1,D1_2,D1_3,D1_4,D1_5,D1_6,D2_1,D2_2,D2_3,D2_4,D2_5,D3,D3_other,D5_1,D5_2,D5_3,D5_4,D5_5,D6,D6_1,D6_2,D6_3,D6_4,D6_97,D6_other,D7,D7_other,E1_1,E1_2,E1_3,E1_4,E1_5,E1_6,E1_7,E1_8,E1_9,E1_10,E1_97,E1_other,E2_1,E2_2,E2_3,E2_4,E2_5,E2_6,E2_7,E3_1,E3_2,E3_3,E3_4,E3_5,E3_6,E3_7,E3_8,E3_9,E3_10,E3_11,E4,E4_1,E4_2,E4_3,E4_4,E4_5,E4_6,E4_7,E4_8,E4_9,E4_10,E4_11,E5_1,E5_2,E5_3,E5_4,E5_5,E5_6,E5_7,E6,E7,E8,F1,F2_1,F2_2,F2_3,F2_4,F2_5,F2_6,F3_1,F3_2,F3_3,F3_4,F3_5,F4,F4_1,F4_2,F4_3,F4_4,F4_5,F4_6,F4_97,F4_other,F5,F6_1,F6_2,F6_3,F6_4,F6_5,F6_6,F6_7,F6_8,F7,G1,G1_1,G1_2,G1_3,G1_4,G1_5,G1_6,G1_7,G1_8,G1_97,G1_other,G2a,G2b,G3,G4,instanceID,formdef_version,KEY,consentgroup[1]/SectionC[1]/C6[1]/C6_1,consentgroup[1]/SectionC[1]/C6[1]/C6_2,consentgroup[1]/SectionC[1]/C6[1]/C6_3,consentgroup[1]/SectionC[1]/C6[1]/C6_4,consentgroup[1]/SectionC[1]/C6[1]/C6_5,consentgroup[1]/SectionC[1]/C6[1]/C6_6,consentgroup[1]/SectionC[1]/C8[1]/C8_5,consentgroup[1]/SectionC[1]/C8[1]/C8_6,consentgroup[1]/SectionC[1]/C10,consentgroup[1]/SectionD[1]/D4
93262,S0406060122,OROMIA,Harargee Bahaa,baddannoo,tortoraa qal'aa,Rural,"12/31/2025, 11:26:35 AM","12/30/2025, 3:42:10 PM","12/31/2025, 11:15:04 AM",12/30/2025,b069b6a079b16d18,1,T24504,NA,female,2 3,0,1,1,0,0,0,0,0,0,1,1,0,0,0,NA,3,NA,3,NA,1,NA,2012,2016,3,1,1,3,1 2,1,1,0,0,0,0,0,NA,3,NA,5 6,0,0,0,0,1,1,0,NA,1,3,0,0,1,0,0,0,NA,1 4 5,1,0,0,1,1,0,0,0,0,0,NA,2 4,0,1,0,1,0,0,0,0,0,0,NA,2 8,0,1,0,0,0,0,0,1,0,0,NA,3,2,3,1,1,1,1,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,3,2,NA,2 3 4,0,1,1,1,0,0,0,0,0,0,0,0,0,NA,3,4,4,4,4,4,4,4,4,4,4,5,4,5,3,4,1,1,1,1 2,1,1,0,0,0,0,0,0,NA,4,4,4,4,4,4,5,5,5,5,5,4,NA,4,4,4,4,4,2,0,1,0,0,0,NA,1,NA,0,0,0,1,0,1,0,1,0,0,0,NA,4,3,1,3,4,4,3,3,2,2,2,3,2,2,2,3,3,3,3 4,0,0,1,1,0,0,0,0,0,0,0,4,4,4,4,4,4,4,3,1,2,8,4,4,2,3,4,2,4,4,4,4,4,4,0,0,0,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 7,0,0,0,1,0,0,1,0,0,NA,27,NA,10000,የለም,uuid:d361e7cf-5852-45a0-8d50-0e2e63bc3520,2512142209,uuid:d361e7cf-5852-45a0-8d50-0e2e63bc3520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93432,S0406080182,OROMIA,Harargee Bahaa,dadar,habruu gabaa,Rural,"12/12/2025, 7:06:21 PM","12/12/2025, 8:50:28 AM","12/12/2025, 7:04:49 PM",12/12/2025,be457e329562a140,1,T14801,NA,male,6 7 8,0,0,0,0,0,1,1,1,0,1 97,1,0,0,1,Hawaasa,6,NA,2,NA,1,NA,2009,2009,1,1,3,3,1,1,0,0,0,0,0,0,NA,1,NA,6,0,0,0,0,0,1,0,NA,1,3,0,0,1,0,0,0,NA,2 3 4,0,1,1,1,0,0,0,0,0,0,NA,2 5,0,1,0,0,1,0,0,0,0,0,NA,2 5,0,1,0,0,1,0,0,0,0,0,NA,2,4,2,2,4,1,1,1,8 9,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,NA,3 4 9,0,0,1,1,0,0,0,0,1,0,0,0,0,NA,3,3,3,3,4,4,4,3,3,4,3,5,3,5,5,3,2,1,1,2 5,0,1,0,0,1,0,0,0,NA,2,4,4,2,2,3,5,1,3,4,4,4,NA,4,4,4,2,3,2 4,0,1,0,1,0,NA,3,NA,0,0,0,0,0,1,0,1,1,0,0,NA,3,1,1,1,4,3,1,3,3,3,3,2,2,2,2,3,3,1,1 8,1,0,0,0,0,0,0,1,0,0,0,3,2,3,3,3,3,3,3,3,1,9,3,3,4,4,3,1,4,4,3,4,4,2,0,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 6,0,0,0,1,0,1,0,0,0,NA,36,NA,11271,None,uuid:5ce62549-ed9b-4813-97bb-b1a77be48ce6,2512111014,uuid:5ce62549-ed9b-4813-97bb-b1a77be48ce6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93432,S0406080182,OROMIA,Harargee Bahaa,dadar,habruu gabaa,Rural,"12/12/2025, 9:09:35 PM","12/12/2025, 9:15:28 AM","12/12/2025, 9:23:03 PM",12/12/2025,260fdb5d4cc800d3,1,T14802,NA,female,1 2 3 4,1,1,1,1,0,0,0,0,0,97,0,0,0,1,Saayinsi and gadaa subject,3,NA,2,NA,1,NA,2008,2014,2,0,NA,NA,1,1,0,0,0,0,0,0,NA,1,NA,6,0,0,0,0,0,1,0,NA,1,1 3 5,1,0,1,0,1,0,NA,2 3 4,0,1,1,1,0,0,0,0,0,0,NA,2 4,0,1,0,1,0,0,0,0,0,0,NA,4 5,0,0,0,1,1,0,0,0,0,0,NA,1,3,3,3,3,3,3,3,7 8,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,1,2,NA,9 10,0,0,0,0,0,0,0,0,1,1,0,0,0,NA,4,3,4,3,4,4,4,1,1,4,5,5,5,5,5,5,1,1,1,2 5,0,1,0,0,1,0,0,0,NA,3,2,2,3,2,3,3,1,3,4,2,4,NA,2,2,1,1,4,1 2 3,1,1,1,0,0,NA,3,NA,1,0,0,0,0,1,0,1,1,0,0,NA,1,3,1,1,4,2,1,3,3,3,3,3,3,3,3,3,3,3,1 3,1,0,1,0,0,0,0,0,0,0,0,1,3,3,1,3,4,1,3,3,1,10,1,3,4,4,4,2,4,4,4,4,4,2,0,1,0,0,0,0,0,NA,1,1,3,3,3,3,3,3,1,No,3,0,0,1,0,0,0,0,0,0,NA,28,NA,9000,Rakkoo maatii,uuid:a10849bf-5c65-4add-b755-e755c978fdec,2512111014,uuid:a10849bf-5c65-4add-b755-e755c978fdec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93432,S0406080182,OROMIA,Harargee Bahaa,dadar,habruu gabaa,Rural,"12/12/2025, 9:09:36 PM","12/12/2025, 9:57:12 AM","12/12/2025, 9:22:38 PM",12/12/2025,260fdb5d4cc800d3,1,T14803,NA,female,1 2,1,1,0,0,0,0,0,0,0,97,0,0,0,1,Saayinsii naanoo,3,NA,2,NA,1,NA,2010,2014,2,0,NA,NA,2,0,1,0,0,0,0,0,NA,1,NA,6,0,0,0,0,0,1,0,NA,1,1 3,1,0,1,0,0,0,NA,1 2 3 4,1,1,1,1,0,0,0,0,0,0,NA,2 4,0,1,0,1,0,0,0,0,0,0,NA,4 5,0,0,0,1,1,0,0,0,0,0,NA,3,3,3,3,3,3,3,1,8 9,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,3,2,NA,3,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,4,4,4,3,4,4,4,3,3,4,5,5,4,4,4,4,1,1,1,2 5,0,1,0,0,1,0,0,0,NA,3,3,2,3,3,3,4,1,3,4,4,4,NA,3,3,3,1,4,1 2 3 4,1,1,1,1,0,NA,2,NA,1,0,0,1,1,1,1,1,1,0,0,NA,3,3,1,2,4,3,1,3,3,3,3,3,3,3,3,3,3,3,2 4,0,1,0,1,0,0,0,0,0,0,0,3,2,2,3,1,4,3,3,3,2,10,1,3,4,4,4,4,4,4,4,4,4,1,1,0,0,0,0,0,0,NA,1,1,3,3,1,2,1,1,1,No,6,0,0,0,0,0,1,0,0,0,NA,30,NA,10500,Distance from urban to school area,uuid:e18e5162-1d0d-481d-9db3-81886c7824a0,2512111014,uuid:e18e5162-1d0d-481d-9db3-81886c7824a0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93452,S0406080242,OROMIA,Harargee Bahaa,dadar,laga gabaa,Rural,"12/16/2025, 4:54:44 PM","12/16/2025, 12:11:51 PM","12/16/2025, 4:53:39 PM",12/16/2025,be457e329562a140,1,T34901,NA,female,1 2 3 4,1,1,1,1,0,0,0,0,0,1 97,1,0,0,1,Saafuu fi ogarti,3,NA,2,NA,1,NA,2010,2016,2,1,1,3,1,1,0,0,0,0,0,0,NA,1,NA,6,0,0,0,0,0,1,0,NA,1,1,1,0,0,0,0,0,NA,2 3 4,0,1,1,1,0,0,0,0,0,0,NA,2 5,0,1,0,0,1,0,0,0,0,0,NA,2 4,0,1,0,1,0,0,0,0,0,0,NA,3,2,2,2,1,2,1,4,2 4,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,2,4,NA,5 9 10,0,0,0,0,1,0,0,0,1,1,0,0,0,NA,4,3,3,3,4,4,4,3,3,4,5,5,4,5,5,5,2,1,1,2 5,0,1,0,0,1,0,0,0,NA,3,2,2,4,2,4,3,1,3,5,3,4,NA,3,4,3,1,3,2 3,0,1,1,0,0,NA,4,NA,0,0,0,0,0,1,0,1,1,0,0,NA,3,1,3,2,3,2,2,3,3,2,3,3,2,2,3,3,2,3,1 2 6,1,1,0,0,0,1,0,0,0,0,0,3,3,3,4,3,4,3,3,3,1,9,1,3,3,4,4,3,4,4,2,4,4,2,0,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 8,0,0,0,1,0,0,0,1,0,NA,28,NA,10500,No,uuid:3e18802f-3a1e-4baf-b8fd-8c7df1e9077b,2512142209,uuid:3e18802f-3a1e-4baf-b8fd-8c7df1e9077b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93452,S0406080242,OROMIA,Harargee Bahaa,dadar,laga gabaa,Rural,"12/17/2025, 8:09:11 AM","12/16/2025, 10:25:19 AM","12/16/2025, 4:49:40 PM",12/16/2025,260fdb5d4cc800d3,1,T34902,NA,male,1 2 3 4,1,1,1,1,0,0,0,0,0,97,0,0,0,1,Barnoota saayinsi fi gadaa,3,NA,2,NA,1,NA,2010,2010,1,0,NA,NA,1 2,1,1,0,0,0,0,0,NA,1,NA,6,0,0,0,0,0,1,0,NA,1,3,0,0,1,0,0,0,NA,1 2 3 4 5,1,1,1,1,1,0,0,0,0,0,NA,2 4,0,1,0,1,0,0,0,0,0,0,NA,4 5,0,0,0,1,1,0,0,0,0,0,NA,3,1,1,2,3,1,3,3,8 9,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,4,NA,3,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,4,4,4,4,4,4,4,3,1,4,5,5,2,4,4,5,2,1,1,2 5,0,1,0,0,1,0,0,0,NA,3,2,2,2,2,3,3,1,4,2,3,4,NA,3,2,2,1,4,1 2 3,1,1,1,0,0,NA,4,NA,1,0,0,0,0,1,1,1,1,0,0,NA,3,1,1,1,4,1,1,3,3,3,3,3,3,3,3,3,3,3,1 11,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,4,2,3,3,1,10,1,4,1,4,3,2,4,4,2,4,4,4,0,0,0,1,0,0,0,NA,1,3,3,3,1,3,1,1,1,No,4 5,0,0,0,1,1,0,0,0,0,NA,30,NA,9251,None,uuid:137f051a-e460-4b88-a699-51512db23a70,2512142209,uuid:137f051a-e460-4b88-a699-51512db23a70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93452,S0406080242,OROMIA,Harargee Bahaa,dadar,laga gabaa,Rural,"12/17/2025, 8:09:12 AM","12/16/2025, 11:08:50 AM","12/16/2025, 4:50:03 PM",12/16/2025,260fdb5d4cc800d3,1,T34903,NA,male,5 6 7 8,0,0,0,0,1,1,1,1,0,1,1,0,0,0,NA,3,NA,2,NA,1,NA,2012,2016,2,0,NA,NA,1 2,1,1,0,0,0,0,0,NA,1,NA,6,0,0,0,0,0,1,0,NA,1,3,0,0,1,0,0,0,NA,1 2 3 4 5,1,1,1,1,1,0,0,0,0,0,NA,2 4,0,1,0,1,0,0,0,0,0,0,NA,4 5,0,0,0,1,1,0,0,0,0,0,NA,3,3,2,2,3,3,3,3,7 9,0,0,0,0,0,0,1,0,1,0,0,0,0,NA,2,4,NA,3,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,4,4,4,3,4,4,4,3,2,4,5,5,4,5,4,4,2,1,1,2 5,0,1,0,0,1,0,0,0,NA,3,3,2,3,2,2,3,1,3,4,4,4,NA,1,1,3,1,4,1 2 3 4,1,1,1,1,0,NA,4,NA,1,0,0,0,0,0,0,1,1,0,0,NA,1,1,1,1,4,3,1,3,2,2,3,3,3,2,2,3,3,3,1 2,1,1,0,0,0,0,0,0,0,0,0,3,1,3,3,1,4,1,3,3,1,10,1,3,4,4,4,1,4,4,3,4,4,2,0,1,0,0,0,0,0,NA,1,1,1,3,1,2,1,3,1,No,4 7,0,0,0,1,0,0,1,0,0,NA,27,NA,10740,Dhukkuba qabachuun dhabadhe barsisuu daadhabu,uuid:72f2a67f-dff9-4727-96ff-ea59c187befb,2512142209,uuid:72f2a67f-dff9-4727-96ff-ea59c187befb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93399,S0406080462,OROMIA,Harargee Bahaa,dadar,burqaa barakaa,Rural,"12/11/2025, 5:29:56 PM","12/11/2025, 1:02:29 PM","12/11/2025, 5:27:48 PM",12/11/2025,be457e329562a140,1,T24402,NA,male,6 7 8,0,0,0,0,0,1,1,1,0,1 2,1,1,0,0,NA,2,NA,2,NA,1,NA,2011,2016,2,1,1,3,1,1,0,0,0,0,0,0,NA,1,NA,5 6,0,0,0,0,1,1,0,NA,1,1 3,1,0,1,0,0,0,NA,3 4 5,0,0,1,1,1,0,0,0,0,0,NA,2 5,0,1,0,0,1,0,0,0,0,0,NA,4 5,0,0,0,1,1,0,0,0,0,0,NA,3,3,2,3,4,4,1,1,2 4 5,0,1,0,1,1,0,0,0,0,0,0,0,0,NA,2,4,NA,2 4 5 9 10,0,1,0,1,1,0,0,0,1,1,0,0,0,NA,2,3,3,2,3,3,3,3,3,3,3,3,3,4,4,2,3,1,1,5,0,0,0,0,1,0,0,0,NA,3,3,4,3,2,3,3,3,3,4,3,2,NA,3,3,1,1,3,2,0,1,0,0,0,NA,2,NA,0,0,0,1,1,1,1,1,1,0,0,NA,3,1,1,1,4,1,1,3,3,3,3,3,2,2,3,3,3,3,1 4,1,0,0,1,0,0,0,0,0,0,0,2,2,3,3,2,3,2,3,3,1,3,1,3,3,3,3,2,3,3,2,3,3,2,0,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 6,0,0,0,1,0,1,0,0,0,NA,28,NA,10500,None,uuid:bf9e441a-eeee-4411-8b79-d48423663c4e,2512040829,uuid:bf9e441a-eeee-4411-8b79-d48423663c4e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93399,S0406080462,OROMIA,Harargee Bahaa,dadar,burqaa barakaa,Rural,"12/11/2025, 5:29:57 PM","12/11/2025, 12:13:16 PM","12/11/2025, 5:26:46 PM",12/11/2025,be457e329562a140,1,T24401,NA,male,1 2 3 4,1,1,1,1,0,0,0,0,0,2 97,0,1,0,1,English,6,NA,2,NA,1,NA,2007,2007,2,1,2,3,1,1,0,0,0,0,0,0,NA,1,NA,3 6,0,0,1,0,0,1,0,NA,1,1 3,1,0,1,0,0,0,NA,2 3 4 5,0,1,1,1,1,0,0,0,0,0,NA,2 5,0,1,0,0,1,0,0,0,0,0,NA,2 4,0,1,0,1,0,0,0,0,0,0,NA,4,4,4,4,4,4,4,4,2 4 5,0,1,0,1,1,0,0,0,0,0,0,0,0,NA,2,3,NA,2 3 5 9,0,1,1,0,1,0,0,0,1,0,0,0,0,NA,3,3,3,3,3,3,3,3,3,3,5,5,3,5,4,4,2,1,1,5,0,0,0,0,1,0,0,0,NA,2,2,3,3,4,4,4,4,3,4,3,2,NA,2,3,3,1,4,2 3,0,1,1,0,0,NA,4,NA,0,0,0,1,1,1,1,1,1,0,0,NA,1,1,1,1,3,2,3,1,1,1,3,3,3,2,3,3,3,3,1 4,1,0,0,1,0,0,0,0,0,0,0,4,2,3,3,3,3,3,3,3,4,8,1,3,3,3,3,1,3,3,3,3,4,2,0,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 4,0,1,0,1,0,0,0,0,0,NA,30,NA,11296,None,uuid:983be750-41d1-44d3-88a7-2266603f98d0,2512040829,uuid:983be750-41d1-44d3-88a7-2266603f98d0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93399,S0406080462,OROMIA,Harargee Bahaa,dadar,burqaa barakaa,Rural,"12/11/2025, 7:12:02 PM","12/11/2025, 11:17:08 AM","12/11/2025, 7:36:11 PM",12/11/2025,260fdb5d4cc800d3,1,T24403,NA,female,1 2 3 4,1,1,1,1,0,0,0,0,0,1 97,1,0,0,1,Barnoota ogart fi  barnoota saafuu,3,NA,2,NA,1,NA,2015,2015,1,0,NA,NA,1,1,0,0,0,0,0,0,NA,1,NA,2,0,1,0,0,0,0,0,NA,1,3,0,0,1,0,0,0,NA,2 3 4,0,1,1,1,0,0,0,0,0,0,NA,2 5,0,1,0,0,1,0,0,0,0,0,NA,2 4,0,1,0,1,0,0,0,0,0,0,NA,1,1,2,1,4,1,1,1,8 9,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,NA,9,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,4,4,4,2,4,4,4,3,3,4,5,5,3,4,4,5,2,1,2,2 5,0,1,0,0,1,0,0,0,NA,3,3,3,4,1,3,3,1,3,4,4,4,NA,3,3,3,2,4,1 2 4,1,1,0,1,0,NA,3,NA,0,0,0,0,0,1,0,1,1,0,0,NA,3,1,1,1,4,3,1,3,3,3,3,3,2,3,2,2,3,2,1 8,1,0,0,0,0,0,0,1,0,0,0,3,2,3,3,3,3,3,3,3,1,9,3,2,4,3,3,4,4,4,3,4,4,1,1,0,0,0,0,0,0,NA,1,3,3,3,3,2,2,2,1,No,3 4,0,0,1,1,0,0,0,0,0,NA,26,NA,9500,None,uuid:7f4c043c-c16f-4e8b-bd9f-e760161a6299,2512040829,uuid:7f4c043c-c16f-4e8b-bd9f-e760161a6299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93844,S0406110112,OROMIA,Harargee Bahaa,gola odaa,diddimtuu,Rural,"1/1/2026, 4:00:46 PM","1/1/2026, 10:40:12 AM","1/1/2026, 10:53:47 AM",1/1/2026,b069b6a079b16d18,1,T16701,NA,male,2 3,0,1,1,0,0,0,0,0,0,1,1,0,0,0,NA,3,NA,3,NA,1,NA,2017,2017,1,0,NA,NA,1,1,0,0,0,0,0,0,NA,1,NA,5 6,0,0,0,0,1,1,0,NA,1,1,1,0,0,0,0,0,NA,1 4 5,1,0,0,1,1,0,0,0,0,0,NA,4 6,0,0,0,1,0,1,0,0,0,0,NA,2 4,0,1,0,1,0,0,0,0,0,0,NA,4,1,1,2,1,1,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,4,2,NA,2 4 9,0,1,0,1,0,0,0,0,1,0,0,0,0,NA,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,3,2,1,2 5,0,1,0,0,1,0,0,0,NA,3,4,3,3,3,3,4,3,3,3,3,5,NA,4,4,3,3,3,1 2,1,1,0,0,0,NA,1,NA,0,0,0,0,0,1,1,1,0,0,0,NA,2,2,2,3,3,3,3,3,2,2,3,3,3,2,2,3,3,3,2 3,0,1,1,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,3,3,2,6,3,3,4,3,4,4,4,4,4,4,4,4,0,0,0,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 4,0,0,1,1,0,0,0,0,0,NA,26,NA,13000,NA,uuid:e3fa65b8-8200-4f50-a177-f731d6b166db,2512142209,uuid:e3fa65b8-8200-4f50-a177-f731d6b166db,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93844,S0406110112,OROMIA,Harargee Bahaa,gola odaa,diddimtuu,Rural,"1/1/2026, 4:00:46 PM","1/1/2026, 10:53:53 AM","1/1/2026, 11:25:21 AM",1/1/2026,b069b6a079b16d18,1,T16702,NA,male,7 8,0,0,0,0,0,0,1,1,0,1 2,1,1,0,0,NA,6,NA,3,NA,1,NA,2016,2016,1,0,NA,NA,1,1,0,0,0,0,0,0,NA,1,NA,6,0,0,0,0,0,1,0,NA,1,1,1,0,0,0,0,0,NA,1 2 4,1,1,0,1,0,0,0,0,0,0,NA,2 6,0,1,0,0,0,1,0,0,0,0,NA,2 4,0,1,0,1,0,0,0,0,0,0,NA,4,4,4,4,1,1,1,1,3 4,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,4,3,NA,3 5,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,1,1,1,5,0,0,0,0,1,0,0,0,NA,4,1,4,4,4,4,5,5,4,5,5,2,NA,4,4,4,4,4,4,0,0,0,1,0,NA,1,NA,0,0,0,0,0,0,0,1,1,0,0,NA,4,3,1,3,3,1,2,3,2,2,2,3,2,2,3,3,3,3,2 6,0,1,0,0,0,1,0,0,0,0,0,1,1,3,3,1,3,3,2,3,2,8,4,4,1,3,4,4,4,4,3,4,4,4,0,0,0,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 7,0,0,0,1,0,0,1,0,0,NA,26,NA,11566,NA,uuid:71b19434-14b4-433c-96c7-4af09fb63a8d,2512142209,uuid:71b19434-14b4-433c-96c7-4af09fb63a8d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93844,S0406110112,OROMIA,Harargee Bahaa,gola odaa,diddimtuu,Rural,"1/1/2026, 4:00:47 PM","1/1/2026, 11:25:38 AM","1/1/2026, 3:27:31 PM",1/1/2026,b069b6a079b16d18,1,T16703,NA,male,5 6,0,0,0,0,1,1,0,0,0,2,0,1,0,0,NA,3,NA,5,NA,1,NA,2012,2016,2,0,NA,NA,1,1,0,0,0,0,0,0,NA,1,NA,5 6,0,0,0,0,1,1,0,NA,1,1 3,1,0,1,0,0,0,NA,3 6,0,0,1,0,0,1,0,0,0,0,NA,2 6,0,1,0,0,0,1,0,0,0,0,NA,4 8,0,0,0,1,0,0,0,1,0,0,NA,4,4,1,1,1,1,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,4,2,NA,3 5,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,4,4,4,4,4,4,4,4,3,4,5,5,5,5,5,5,2,2,1,2,0,1,0,0,0,0,0,0,NA,2,2,2,3,2,4,5,5,4,5,3,4,NA,3,4,3,3,3,1 4,1,0,0,1,0,NA,2,NA,0,0,0,1,0,1,1,1,1,0,0,NA,3,3,1,3,4,2,2,3,2,2,2,3,2,2,2,2,3,3,3 6,0,0,1,0,0,1,0,0,0,0,0,1,1,4,3,1,4,4,2,3,2,6,4,4,1,2,4,4,4,4,4,4,4,4,0,0,0,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 4,0,0,1,1,0,0,0,0,0,NA,28,NA,13200,NA,uuid:d798f8d0-1eea-46cd-9d95-f9bc2aeec817,2512142209,uuid:d798f8d0-1eea-46cd-9d95-f9bc2aeec817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93918,S0406120482,OROMIA,Harargee Bahaa,gooroo guutuu,caffee aannanii,Rural,"12/15/2025, 11:38:06 AM","12/15/2025, 8:19:48 AM","12/15/2025, 11:29:36 AM",12/15/2025,260fdb5d4cc800d3,1,T17101,NA,female,1 2 3,1,1,1,0,0,0,0,0,0,2 97,0,1,0,1,Barnoota ogart fi saafuu,3,NA,2,NA,1,NA,2006,2016,6,0,NA,NA,1,1,0,0,0,0,0,0,NA,1,NA,6,0,0,0,0,0,1,0,NA,1,3,0,0,1,0,0,0,NA,1 2 3 4,1,1,1,1,0,0,0,0,0,0,NA,2 7,0,1,0,0,0,0,1,0,0,0,NA,4 5,0,0,0,1,1,0,0,0,0,0,NA,3,2,3,3,3,3,3,3,7 8,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,3,2,NA,6,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,4,4,3,4,4,4,4,3,3,4,5,5,2,5,4,5,2,1,1,2 5,0,1,0,0,1,0,0,0,NA,3,2,2,3,2,2,3,1,3,4,4,4,NA,4,4,4,1,4,1 2 3,1,1,1,0,0,NA,4,NA,1,0,0,0,1,1,1,1,1,0,0,NA,1,1,1,3,4,3,1,3,3,3,3,3,2,3,3,3,3,3,1 6,1,0,0,0,0,1,0,0,0,0,0,4,1,3,3,1,4,1,2,3,1,10,1,4,2,4,3,3,4,4,4,4,4,1 2,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,1,0,0,0,0,0,NA,34,NA,12050,None,uuid:da0ada5b-b964-4194-b774-60e4e385a207,2512142209,uuid:da0ada5b-b964-4194-b774-60e4e385a207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
