code,emis_code,region,zone,woreda,school_name,rural,SubmissionDate,starttime,endtime,surveyday,deviceid,consent,respondent_code,note_no_consent,sex,role,a3_male,a3_female,total_principal,A4,a4_male,a4_female,A5,A6,A7,A8,A9,A10,a10_other,A11,A12,A13,A13_management,A13_in_service,A13_mentoring,A13_other,a13_other,A14,A15,A15_1,A15_2,A15_3,A15_4,A15_5,A15_97,A15_other,A16,A16_1,A16_2,A16_3,A16_4,A16_5,A16_6,A16_7,A16_8,A16_9,A16_97,A16_other,challenge_1,challenge_2,challenge_3,challenge_4,challenge_5,challenge_6,challenge_7,challenge_8,challenge_97,challenge_97_other,confidence_admin,confidence_finance,confidence_pedagogical,confidence_hr,confidence_parents,confidence_students,confidence_community,A20,time_task1,time_task1_oth,time_task2,time_task2_oth,time_task3,time_task3_other,B1,B2,B3,B3_1,B3_2,B3_3,B3_4,B3_5,B3_6,B3_7,B3_8,B3_97,B3_other,B4,B4_other,B5,B5_1,B5_2,B5_3,B5_4,B5_5,B5_6,B5_7,B5_8,B5_97,B5_other,B6_task1,B6_task1other,B6_task2,B6_task2other,B6_task3,B6_task3other,B7,B7_1,B7_2,B7_3,B7_4,B7_5,B7_6,B7_7,B7_8,B7_9,B7_97,B7_other,B8,B8_other,B9,B9_1,B9_2,B9_3,B9_4,B9_5,B9_6,B9_97,B9_other,B10,B10_1,B10_2,B10_3,B10_4,B10_5,B10_6,B10_97,B10_other,B11,B11_other,B12,B13,B13_1,B13_2,B13_3,B13_4,B13_5,B13_6,B13_7,B13_8,B13_9,B13_97,B13_other,B14,B14_other,B15,B15_1,B15_2,B15_3,B15_4,B15_97,B15_98,B15_other,lesson_plan,lesson_plan_o,assessment,assessment_o,participation,participation_o,discipline,discipline_o,homework,B17_other,language,maths,teaching,attentive,lesonplan,committed,trainingsuport,B19,B19_other,B20,B21,B21_1,B21_2,B21_3,B21_4,B21_5,B21_6,B21_7,B21_97,B21_other,challenges_1,B23_challege1_other,challenges_2,B23_challege2_other,challenges_3,B23_challege3_other,C1_1,C1_2,C1_3,C1_4,C1_5,C1_6,C1_7,C2,C3,C3_1,C3_2,C3_3,C3_4,C3_5,C3_6,C3_97,C3_other,C4,C4_other,C5,C6,C7,C7_1,C7_2,C7_3,C7_4,C7_5,C7_6,C7_97,C7_other,C8,C8_yes,C9,C10,C10_1,C10_2,C10_3,C10_4,C10_other,C11,C11_yes,C12_1,C12_2,C12_3,C12_4,C12_5,C13_1,C13_2,C13_5,C13_6,C14_1,C14_3,C14_4,D1_1,D1_2,D1_3,D1_4,D1_5,D1_6,D1_7,D1_8,D1_9,D1_10,D1_11,D1_12,D1_13,D2_1,D2_2,D2_3,D2_4,D2_5,D2_6,D2_7,D2_8,D2_9,D2_10,D3,D4,D5,D6,D7,D7_1,D7_2,D7_3,D7_4,D7_97,D7_999,D7_other,E1_1,E1_2,E1_3,E1_4,E1_5,E1_6,E1_7,E1_8,E1_9,E1_10,E1_11,E2_1,E2_2,E2_3,E2_4,E2_5,E3_1,E3_2,E3_4,E3_5,E3_6,E3_7,E4,E5_1,E5_2,E5_3,E5_4,E5_5,E5_6,E6,F1,F1_1,F1_2,F1_3,F1_4,F1_5,F1_6,F1_7,F1_8,F1_97,F1_other,F2a,F2b,F3,G1,instanceID,formdef_version,KEY
96617,S0407160432,OROMIA,Harargee Lixaa,odaa bultuum,shunqoo,Rural,"12/31/2025, 7:57:36 PM","12/29/2025, 10:23:04 AM","12/31/2025, 5:17:42 PM",12/29/2025,260fdb5d4cc800d3,1,HT30701,NA,male,principal,0,0,0,1,1,0,2005,2010,2018,2,1,2,NA,1,2010,management,1,0,0,0,NA,4,5,0,0,0,0,1,0,NA,4 5,0,0,0,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,5,5,5,5,5,5,5,4,1,NA,2,NA,5,NA,1,2,2 3 4,0,1,1,1,0,0,0,0,0,NA,3,NA,2 5,0,1,0,0,1,0,0,0,0,NA,6,NA,3,NA,1,NA,7 9,0,0,0,0,0,0,1,0,1,0,NA,2,NA,1,1,0,0,0,0,0,0,NA,2 6,0,1,0,0,0,1,0,NA,6,NA,1,2 3 4,0,1,1,1,0,0,0,0,0,0,NA,4,NA,2 4,0,1,0,1,0,0,NA,2,NA,2,NA,2,NA,2,NA,2,No,4,3,4,4,4,4,4,4,NA,5,7,0,0,0,0,0,0,1,0,NA,5,NA,6,NA,8,NA,5,5,4,4,5,5,4,1,2 3 4,0,1,1,1,0,0,0,NA,1,NA,3,2,1 2,1,1,0,0,0,0,0,NA,1,3,0,NA,NA,NA,NA,NA,NA,0,NA,3,3,3,4,4,2,4,1,4,1,1,1,1,3,4,4,4,1,4,1,4,1,2,1,3,2,3,3,3,2,1,3,1,1,3,1,male,4,2,1 2 3,1,1,1,0,0,0,NA,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,4,1,2,2,4,3,1,3,1,1,4,4,4,4,1,1 2 3,1,1,1,0,0,0,0,0,0,NA,32,NA,13000,None,uuid:6311f923-4df4-4fad-a73a-e99f98b37903,2512142209,uuid:6311f923-4df4-4fad-a73a-e99f98b37903
96573,S0407160632,OROMIA,Harargee Lixaa,odaa bultuum,ganda caffee,Rural,"12/19/2025, 8:13:52 PM","12/19/2025, 10:56:10 AM","12/19/2025, 4:30:48 PM",12/19/2025,be457e329562a140,1,HT20602,NA,male,vice_principal,1,0,1,1,1,0,2003,2010,2017,2,2,5,NA,1,2011,management,1,0,0,0,NA,3,1 2 3,1,1,1,0,0,0,NA,4 5,0,0,0,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,5,5,5,5,5,5,5,4,2,NA,1,NA,7,NA,1,1,1 2 3,1,1,1,0,0,0,0,0,0,NA,3,NA,2 4,0,1,0,1,0,0,0,0,0,NA,3,NA,6,NA,5,NA,7 9,0,0,0,0,0,0,1,0,1,0,NA,1,NA,1,1,0,0,0,0,0,0,NA,2 5 6,0,1,0,0,1,1,0,NA,6,NA,1,2 3 4 6,0,1,1,1,0,1,0,0,0,0,NA,4,NA,2,0,1,0,0,0,0,NA,1,NA,2,NA,2,NA,2,NA,2,No,4,4,4,4,4,4,3,3,NA,5,1,1,0,0,0,0,0,0,0,NA,5,NA,6,NA,8,NA,5,5,5,5,5,4,5,1,4 5,0,0,0,1,1,0,0,NA,2,NA,4,3,3 6,0,0,1,0,0,1,0,NA,1,4,0,NA,NA,NA,NA,NA,NA,0,NA,4,3,3,3,4,3,4,1,4,1,1,1,4,4,4,4,4,1,4,3,4,3,3,1,3,3,3,3,3,3,3,3,3,3,3,2,male,1,2,1 2 3 4,1,1,1,1,0,0,NA,3,3,2,3,2,1,2,3,3,3,3,3,2,3,3,3,3,1,1,4,1,1,3,1,3,3,4,4,4,2,3 5,0,0,1,0,1,0,0,0,0,NA,37,NA,15400,No,uuid:6ea4c9d4-b13f-4573-a9c2-6677177bb3d5,2512142209,uuid:6ea4c9d4-b13f-4573-a9c2-6677177bb3d5
96573,S0407160632,OROMIA,Harargee Lixaa,odaa bultuum,ganda caffee,Rural,"12/20/2025, 9:16:09 AM","12/19/2025, 11:01:49 AM","12/19/2025, 9:17:45 PM",12/19/2025,260fdb5d4cc800d3,1,HT20601,NA,male,principal,0,0,0,1,1,0,1999,2006,2018,5,1,5,NA,0,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,1,0,NA,4 5,0,0,0,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,5,5,5,5,5,5,5,3,1,NA,2,NA,6,NA,1,2,1 3 4,1,0,1,1,0,0,0,0,0,NA,3,NA,2 5,0,1,0,0,1,0,0,0,0,NA,6,NA,3,NA,1,NA,7 9,0,0,0,0,0,0,1,0,1,0,NA,2,NA,1,1,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,NA,6,NA,1,1 2 4 5,1,1,0,1,1,0,0,0,0,0,NA,4,NA,4,0,0,0,1,0,0,NA,2,NA,2,NA,2,NA,2,NA,2,No,4,4,4,4,4,4,4,3,NA,5,3,0,0,1,0,0,0,0,0,NA,11,NA,6,NA,5,NA,4,4,4,4,4,5,4,1,2 3 4 5,0,1,1,1,1,0,0,NA,1,NA,4,2,1 2 4,1,1,0,1,0,0,0,NA,1,2,0,NA,NA,NA,NA,NA,NA,0,NA,4,4,4,4,4,3,4,1,4,1,1,1,1,3,3,4,4,1,4,1,4,1,3,1,3,3,3,3,3,3,3,3,1,1,3,1,male,4,2,1 2 3 4,1,1,1,1,0,0,NA,2,1,2,1,1,3,3,2,3,3,3,3,1,1,3,4,1,1,1,4,2,1,3,1,1,2,4,2,4,1,4 5,0,0,0,1,1,0,0,0,0,NA,40,NA,16332,None,uuid:8b39b165-ce53-4841-8f97-805336d10d80,2512142209,uuid:8b39b165-ce53-4841-8f97-805336d10d80
96839,S0407170272,OROMIA,Harargee Lixaa,xulloo,burqaa raachaa,Rural,"12/17/2025, 6:56:17 PM","12/17/2025, 1:13:48 PM","12/17/2025, 6:52:33 PM",12/17/2025,be457e329562a140,1,HT23601,NA,male,principal,0,0,0,0,NA,NA,2014,2017,2017,1,2,5,NA,1,2017,management,1,0,0,0,NA,2,1 2 3,1,1,1,0,0,0,NA,4 5,0,0,0,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,5,5,5,5,5,5,5,5,1,NA,2,NA,7,NA,1,1,1 2 3,1,1,1,0,0,0,0,0,0,NA,3,NA,2 4,0,1,0,1,0,0,0,0,0,NA,3,NA,6,NA,5,NA,7 9,0,0,0,0,0,0,1,0,1,0,NA,1,NA,1,1,0,0,0,0,0,0,NA,5 6,0,0,0,0,1,1,0,NA,6,NA,1,3 4 5,0,0,1,1,1,0,0,0,0,0,NA,4,NA,4,0,0,0,1,0,0,NA,2,NA,2,NA,2,NA,2,NA,1,No,3,3,4,4,4,4,3,3,NA,5,1,1,0,0,0,0,0,0,0,NA,5,NA,8,NA,6,NA,5,5,5,5,5,5,5,1,4 5,0,0,0,1,1,0,0,NA,2,NA,3,3,6,0,0,0,0,0,1,0,NA,1,4,0,NA,NA,NA,NA,NA,NA,0,NA,4,3,4,4,4,3,4,1,4,1,1,1,4,4,3,4,4,1,4,1,4,3,1,1,3,3,3,3,2,2,2,3,2,2,3,2,male,3,2,1 2 3 4,1,1,1,1,0,0,NA,3,3,3,3,3,3,3,3,3,3,3,4,1,3,4,3,1,1,1,3,3,1,3,1,1,1,3,1,4,2,2 3 5,0,1,1,0,1,0,0,0,0,NA,24,NA,11768,No,uuid:a88878c4-9cbc-4052-b4c5-ef7e649f7e1f,2512142209,uuid:a88878c4-9cbc-4052-b4c5-ef7e649f7e1f
97089,S0408050422,OROMIA,Horroo Guduru Wallaggaa,coomman guduruu,aabboo addis,Rural,"12/8/2025, 9:07:09 PM","12/6/2025, 11:48:13 AM","12/8/2025, 8:57:36 PM",12/6/2025,5709a80a20846068,1,HT14201,NA,male,principal,1,0,1,1,1,0,2004,2004,2011,1,5,5,NA,1,2017,in_service mentoring,0,1,1,0,NA,3,3 4,0,0,1,1,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,5,4,4,5,4,3,3,5,1,NA,2,NA,8,NA,1,1,1 4,1,0,0,1,0,0,0,0,0,NA,3,NA,2 5,0,1,0,0,1,0,0,0,0,NA,2,NA,4,NA,6,NA,7 9,0,0,0,0,0,0,1,0,1,0,NA,5,NA,1,1,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,NA,6,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1 4,1,0,0,1,0,0,NA,1,NA,1,NA,1,NA,1,NA,1,No,3,3,3,3,4,4,4,2,NA,6,4 5,0,0,0,1,1,0,0,0,NA,6,NA,2,NA,10,NA,4,4,3,4,3,4,4,1,5,0,0,0,0,1,0,0,NA,4,NA,3,2,5,0,0,0,0,1,0,0,NA,1,1,0,NA,NA,NA,NA,NA,NA,0,NA,3,3,3,4,3,3,3,3,3,1,1,1,2,3,3,3,3,3,3,3,3,3,3,2,3,1,1,1,1,1,1,1,1,3,1,2,male,3,2,1 3,1,0,1,0,0,0,NA,3,3,1,1,3,3,3,3,3,3,3,2,2,2,3,3,3,3,2,3,3,2,3,4,3,4,3,3,4,4,3 4,0,0,1,1,0,0,0,0,0,NA,42,NA,16350,No,uuid:6edea4a1-3be4-4c93-9529-0e281728b2c9,2512030638,uuid:6edea4a1-3be4-4c93-9529-0e281728b2c9
97248,S0408070042,OROMIA,Horroo Guduru Wallaggaa,horro,akkaajjii sabbat,Rural,"12/5/2025, 10:50:51 PM","12/5/2025, 9:18:52 AM","12/5/2025, 8:35:39 PM",12/5/2025,5709a80a20846068,1,HT18101,NA,male,principal,0,0,0,0,NA,NA,2005,2011,2017,2,2,5,NA,0,NA,NA,NA,NA,NA,NA,NA,999,1 3,1,0,1,0,0,0,NA,1 7,1,0,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,5,5,4,4,3,5,4,5,1,NA,7,NA,5,NA,1,1,1 2 4,1,1,0,1,0,0,0,0,0,NA,3,NA,2 6,0,1,0,0,0,1,0,0,0,NA,6,NA,5,NA,7,NA,7 9,0,0,0,0,0,0,1,0,1,0,NA,3,NA,1,1,0,0,0,0,0,0,NA,2 6,0,1,0,0,0,1,0,NA,6,NA,1,3 4 5,0,0,1,1,1,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,1,NA,1,0,4,4,3,4,4,5,5,3,NA,6,2,0,1,0,0,0,0,0,0,NA,1,NA,5,NA,6,NA,5,4,4,5,4,3,4,1,2 3 4,0,1,1,1,0,0,0,NA,3,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,0,1,0,0,NA,0,NA,3,2,3,3,3,3,2,3,3,1,1,2,3,3,3,2,3,3,3,3,3,2,2,3,3,3,2,1,2,1,3,1,3,3,1,3,male,3,2,1,1,0,0,0,0,0,NA,3,1,2,1,3,3,3,3,3,3,3,2,2,3,3,3,4,4,2,4,4,3,2,4,4,3,2,4,4,1,1 3,1,0,1,0,0,0,0,0,0,NA,35,NA,16715,No,uuid:aeba6798-5169-45ac-bc76-c00a0264b260,2512030638,uuid:aeba6798-5169-45ac-bc76-c00a0264b260
97554,S0409010332,OROMIA,Iluu Abbaa Booraa,aallee,qilxuu diimtuu,Rural,"12/22/2025, 9:48:47 PM","12/11/2025, 9:21:53 AM","12/22/2025, 8:25:23 PM",12/11/2025,5709a80a20846068,1,HT10401,NA,male,principal,0,0,0,1,1,0,2001,2012,2017,2,2,5,NA,0,NA,NA,NA,NA,NA,NA,NA,2,2 3,0,1,1,0,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,5,5,4,4,3,4,3,5,1,NA,2,NA,5,NA,1,1,1 2,1,1,0,0,0,0,0,0,0,NA,3,NA,2 5,0,1,0,0,1,0,0,0,0,NA,1,NA,3,NA,2,NA,9,0,0,0,0,0,0,0,0,1,0,NA,5,NA,1,1,0,0,0,0,0,0,NA,2 6,0,1,0,0,0,1,0,NA,6,NA,1,4,0,0,0,1,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,1,NA,1,No,3,3,4,4,4,4,4,3,NA,6,1,1,0,0,0,0,0,0,0,NA,6,NA,10,NA,8,NA,4,4,3,4,4,4,3,1,5,0,0,0,0,1,0,0,NA,4,NA,4,2,2,0,1,0,0,0,0,0,NA,1,2,1,2,0,1,0,0,NA,1,No,3,3,2,2,3,3,3,2,3,1,1,1,3,3,3,3,2,1,3,3,3,3,1,3,1,1,1,1,1,1,2,1,1,2,3,2,female,2,2,1 4,1,0,0,1,0,0,NA,3,3,3,3,3,3,3,3,3,3,3,2,1,2,3,3,1,1,1,3,2,1,3,1,3,2,4,3,2,1,1 4,1,0,0,1,0,0,0,0,0,NA,40,NA,16243,NA,uuid:4fd52d5d-d9ec-4165-8ffb-c76a115570bc,2512030638,uuid:4fd52d5d-d9ec-4165-8ffb-c76a115570bc
97744,S0409040312,OROMIA,Iluu Abbaa Booraa,bachoo,fugoo saardoo sad.1ffaa,Rural,"12/17/2025, 7:36:00 PM","12/16/2025, 9:18:13 AM","12/17/2025, 12:23:33 PM",12/16/2025,5709a80a20846068,1,HT35301,NA,male,principal,0,0,0,1,1,0,2003,2006,2016,2,2,5,NA,0,NA,NA,NA,NA,NA,NA,NA,5,1 2 3,1,1,1,0,0,0,NA,1 5,1,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,5,5,5,4,4,4,4,5,1,NA,2,NA,5,NA,1,2,1 2,1,1,0,0,0,0,0,0,0,NA,3,NA,2 6,0,1,0,0,0,1,0,0,0,NA,1,NA,8,NA,2,NA,7 9,0,0,0,0,0,0,1,0,1,0,NA,5,NA,1,1,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,NA,6,NA,1,1 2 4 7,1,1,0,1,0,0,1,0,0,0,NA,4,NA,1 4,1,0,0,1,0,0,NA,1,NA,1,NA,1,NA,1,NA,1,No,3,4,4,3,4,4,4,4,NA,6,1 2,1,1,0,0,0,0,0,0,NA,6,NA,8,NA,2,NA,4,4,3,4,4,3,3,1,3 4,0,0,1,1,0,0,0,NA,3,NA,4,2,2,0,1,0,0,0,0,0,NA,1,1,1,2,0,1,0,0,NA,0,NA,3,3,3,1,3,3,3,1,2,1,1,1,3,3,1,2,3,3,3,3,3,3,1,2,3,3,3,3,2,3,2,3,2,3,3,2,male,2,1,1 2,1,1,0,0,0,0,NA,3,2,2,2,3,3,3,1,3,3,3,2,2,3,3,3,1,1,1,3,1,2,3,1,4,1,4,4,4,1,4 5 6,0,0,0,1,1,1,0,0,0,NA,34,NA,16493,No,uuid:f883573d-5f34-4f2a-9622-d17218c034fc,2512142209,uuid:f883573d-5f34-4f2a-9622-d17218c034fc
97879,S0409060232,OROMIA,Iluu Abbaa Booraa,buree,daggooyyee,Urban,"12/21/2025, 2:14:55 PM","12/13/2025, 9:20:38 AM","12/20/2025, 9:35:14 PM",12/13/2025,cac9e9e73b79672b,1,HT13501,NA,male,principal,0,1,1,2,1,1,2002,2006,2017,4,1,5,NA,0,NA,NA,NA,NA,NA,NA,NA,2,1 2 3,1,1,1,0,0,0,NA,1 3 4,1,0,1,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,4,5,4,4,4,5,3,4,1,NA,2,NA,5,NA,1,1,1 2,1,1,0,0,0,0,0,0,0,NA,2,NA,2 4,0,1,0,1,0,0,0,0,0,NA,1,NA,3,NA,2,NA,9,0,0,0,0,0,0,0,0,1,0,NA,5,NA,1,1,0,0,0,0,0,0,NA,2 6,0,1,0,0,0,1,0,NA,6,NA,1,1,1,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,1,No,3,4,4,4,4,4,4,2,NA,6,1 3,1,0,1,0,0,0,0,0,NA,8,NA,2,NA,6,NA,4,4,2,4,3,4,3,1,6,0,0,0,0,0,1,0,NA,3,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,0,0,NA,0,NA,3,3,3,1,3,3,3,3,3,1,1,1,3,3,1,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,2,1,2,male,3,1,1 3,1,0,1,0,0,0,NA,3,3,3,3,3,3,3,3,3,3,3,3,1,2,3,3,1,1,1,3,1,1,3,1,3,1,4,2,3,1,2 3 6,0,1,1,0,0,1,0,0,0,NA,35,NA,13950,NA,uuid:b41acd25-41bb-4f8c-96b4-a13006630bf9,2512031638,uuid:b41acd25-41bb-4f8c-96b4-a13006630bf9
97879,S0409060232,OROMIA,Iluu Abbaa Booraa,buree,daggooyyee,Urban,"12/21/2025, 2:14:55 PM","12/13/2025, 10:23:40 AM","12/20/2025, 9:47:01 PM",12/13/2025,cac9e9e73b79672b,1,HT13502,NA,female,vice_principal,1,0,1,2,1,1,2009,2017,2017,1,1,5,NA,0,NA,NA,NA,NA,NA,NA,NA,2,1 2 3,1,1,1,0,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,3,4,4,4,4,4,4,4,1,NA,3,NA,2,NA,1,1,1,1,0,0,0,0,0,0,0,0,NA,2,NA,2 4,0,1,0,1,0,0,0,0,0,NA,1,NA,4,NA,5,NA,1 9,1,0,0,0,0,0,0,0,1,0,NA,5,NA,1,1,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,NA,6,NA,1,4 5,0,0,0,1,1,0,0,0,0,0,NA,4,NA,1,1,0,0,0,0,0,NA,1,NA,1,NA,1,NA,1,NA,1,No,3,3,3,4,4,4,4,3,NA,6,2,0,1,0,0,0,0,0,0,NA,2,NA,8,NA,6,NA,4,4,2,4,4,4,3,1,4 6,0,0,0,1,0,1,0,NA,3,NA,4,3,2,0,1,0,0,0,0,0,NA,1,1,1,1,1,0,0,0,NA,0,NA,3,2,3,1,3,2,3,1,1,1,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,male,3,2,1 2,1,1,0,0,0,0,NA,3,3,2,3,3,3,3,3,3,3,3,1,1,3,3,2,1,1,1,3,2,1,3,4,4,1,3,4,4,1,2 3 5,0,1,1,0,1,0,0,0,0,NA,29,NA,15158,NA,uuid:96a55781-86d7-46ef-8b0b-4eac63a92ad1,2512031638,uuid:96a55781-86d7-46ef-8b0b-4eac63a92ad1
98097,S0409080072,OROMIA,Iluu Abbaa Booraa,diduu,baabbuu boondisaa,Rural,"12/15/2025, 9:39:02 PM","12/15/2025, 12:56:26 PM","12/15/2025, 9:39:40 PM",12/15/2025,5709a80a20846068,1,HT35401,NA,male,principal,0,0,0,1,1,0,2007,2017,2017,1,3,5,NA,0,NA,NA,NA,NA,NA,NA,NA,2,1 2 3,1,1,1,0,0,0,NA,1 5,1,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,5,5,5,4,3,3,3,5,1,NA,2,NA,7,NA,1,1,1 5,1,0,0,0,1,0,0,0,0,NA,3,NA,2 5,0,1,0,0,1,0,0,0,0,NA,1,NA,2,NA,6,NA,7 9,0,0,0,0,0,0,1,0,1,0,NA,5,NA,1,1,0,0,0,0,0,0,NA,2 6,0,1,0,0,0,1,0,NA,6,NA,1,4 5,0,0,0,1,1,0,0,0,0,0,NA,4,NA,1 4,1,0,0,1,0,0,NA,3,NA,1,NA,1,NA,1,NA,1,No,3,3,4,3,4,3,4,3,NA,6,1,1,0,0,0,0,0,0,0,NA,2,NA,6,NA,5,NA,4,4,3,4,3,4,2,3,3 6,0,0,1,0,0,1,0,NA,1,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1 3,1,0,1,0,NA,0,NA,3,3,3,1,3,3,3,2,3,1,1,1,2,3,3,3,4,1,3,2,3,2,1,3,2,3,3,3,3,3,3,3,2,3,3,3,male,2,1,1 3 4,1,0,1,1,0,0,NA,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,1,1,1,3,1,1,3,1,1,1,4,2,3,1,1 6 7,1,0,0,0,0,1,1,0,0,NA,36,NA,16599,NA,uuid:8240feea-51dc-46ca-ab89-57d2d269343c,2512142209,uuid:8240feea-51dc-46ca-ab89-57d2d269343c
98105,S0409080152,OROMIA,Iluu Abbaa Booraa,diduu,gordommoo,Rural,"12/19/2025, 2:45:46 PM","12/12/2025, 11:14:06 AM","12/19/2025, 2:23:36 PM",12/12/2025,cac9e9e73b79672b,1,HT15301,NA,female,principal,1,0,1,2,1,1,1999,2015,2015,1,3,5,NA,0,NA,NA,NA,NA,NA,NA,NA,4,1 2 3,1,1,1,0,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,4,3,3,4,4,4,4,5,1,NA,4,NA,2,NA,1,2,1 4 6,1,0,0,1,0,1,0,0,0,NA,2,NA,2 4,0,1,0,1,0,0,0,0,0,NA,1,NA,4,NA,3,NA,2,0,1,0,0,0,0,0,0,0,0,NA,5,NA,1,1,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,NA,4,NA,1,2 5,0,1,0,0,1,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,1,NA,1,No,4,4,5,4,4,4,4,2,NA,1,1 3,1,0,1,0,0,0,0,0,NA,9,NA,5,NA,8,NA,4,5,3,4,4,4,4,1,3 5,0,0,1,0,1,0,0,NA,3,NA,4,2,2,0,1,0,0,0,0,0,NA,1,1,1,2,0,1,0,0,NA,0,NA,3,3,3,2,3,3,3,3,3,1,1,1,3,3,1,3,3,3,3,2,1,3,1,2,3,3,3,3,3,3,3,3,3,3,3,2,male,3,2,1 2 3,1,1,1,0,0,0,NA,3,3,3,3,3,3,3,3,3,3,3,2,1,2,3,2,3,3,3,4,4,4,3,4,3,1,4,4,4,1,4 7 8,0,0,0,1,0,0,1,1,0,NA,35,NA,16434,NA,uuid:95e3916b-e62a-49d6-bfaa-87baee9024c2,2512031638,uuid:95e3916b-e62a-49d6-bfaa-87baee9024c2
98472,S0409140282,OROMIA,Iluu Abbaa Booraa,yaayyoo,wixatee,Rural,"12/13/2025, 5:24:41 PM","12/10/2025, 10:02:17 AM","12/13/2025, 2:51:55 PM",12/10/2025,5709a80a20846068,1,HT23701,NA,female,principal,0,0,0,1,0,1,2009,2015,2015,1,3,5,NA,0,NA,NA,NA,NA,NA,NA,NA,2,3 4,0,0,1,1,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,3,4,4,3,3,4,4,5,1,NA,2,NA,4,NA,1,1,1,1,0,0,0,0,0,0,0,0,NA,3,NA,2 5,0,1,0,0,1,0,0,0,0,NA,1,NA,2,NA,5,NA,9,0,0,0,0,0,0,0,0,1,0,NA,5,NA,1,1,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,NA,6,NA,1,1 2,1,1,0,0,0,0,0,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,NA,1,NA,1,NA,1,No,4,3,4,4,4,3,5,2,NA,6,3,0,0,1,0,0,0,0,0,NA,2,NA,5,NA,6,NA,3,3,4,3,4,3,4,1,5,0,0,0,0,1,0,0,NA,4,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,2,0,1,0,0,NA,0,NA,3,3,3,3,3,3,2,3,3,1,1,1,1,3,1,3,3,1,3,1,3,3,3,3,3,1,2,1,2,1,1,1,2,3,1,2,male,3,1,1 4,1,0,0,1,0,0,NA,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,4,1,1,1,4,1,1,3,1,1,1,5,1,5,1,3 4 5,0,0,1,1,1,0,0,0,0,NA,38,NA,16500,No,uuid:32c9ee60-af28-4319-8564-699c99378006,2512030638,uuid:32c9ee60-af28-4319-8564-699c99378006
